Label,Color,Marker,Size,Width,Style,Alpha,SiO2(wt%),TiO2(wt%),Al2O3(wt%),Fe2O3(wt%),FeO(wt%),CaO(wt%),MgO(wt%),MnO(wt%),K2O(wt%),Na2O(wt%),P2O5(wt%),La(ppm),Ce(ppm),Pr(ppm),Nd(ppm),Sm(ppm),Eu(ppm),Gd(ppm),Tb(ppm),Dy(ppm),Ho(ppm),Er(ppm),Tm(ppm),Yb(ppm),Lu(ppm),Sc(ppm),V(ppm),Cr(ppm),Co(ppm),Ni(ppm),Cu(ppm),Zn(ppm),Ga(ppm),Rb(ppm),Sr(ppm),Y(ppm),Zr(ppm),Nb(ppm),Sn(ppm),Cs(ppm),Ba(ppm),Hf(ppm),Ta(ppm),Pb(ppm),Th(ppm),U(ppm)
MORB,blue,o,10,1,-,0.6,50.58,1.79,14.14,1.46,9.7,10.88,6.67,0.2,0.38,2.81,0.2,,,,,,,,,,,,,,,44,310,52,48,38,57,95,,6.6,176,34,122,9.9,,,80,,,,,
MORB,blue,o,10,1,-,0.6,,,,,,,,,,,,5.28,,,7.97,2.44,,,,,,,,,,,,,,,,,,3.93,89.5,,58,7.57,,,,,,,,
MORB,blue,o,10,1,-,0.6,,,,,,,,,,,,4.21,,,6.39,2.06,,,,,,,,,,,,,,,,,,3.82,104.6,,50,6.96,,,,,,,,
MORB,blue,o,10,1,-,0.6,,,,,,,,,,,,3.57,,,7.12,2.5,,,,,,,,,,,,,,,,,,3.31,105.6,,61,4.92,,,,,,,,
MORB,blue,o,10,1,-,0.6,,,,,,,,,,,,7.1,15,,9.4,2.5,0.97,,0.72,,,,,2.5,0.43,,,,,,,,,5.35,121,,,,,0.083,56,,,,,
MORB,blue,o,10,1,-,0.6,,,,,,,,,,,,5.3,12.5,,8.4,2.3,0.95,,0.72,,,,,1.9,0.29,,,,,,,,,3.74,108,,,,,0.039,46,,,,,
MORB,blue,o,10,1,-,0.6,48.41,1.22,16.17,,,11.99,8.54,0.18,0.09,2.25,0.11,2.7,10.3,,7.8,2.74,1.1,,0.6,,,,,3.03,0.44,43.4,241,325,78,140,,99,17,0.91,117,27.6,79,2.5,,,,2,1.1,,,
MORB,blue,o,10,1,-,0.6,48.86,1.73,16.81,,9.29,11.57,7.29,0.15,0.23,2.74,0.21,8.28,18.2,,13,4.03,1.62,,0.81,,,,,2.99,0.45,35,284,199,37.1,71,,56,,6,185,28,124,13,,,64,2.87,0.82,,0.89,0.37
MORB,blue,o,10,1,-,0.6,49.13,1.47,14.52,,,12.24,7.42,0.19,0.16,2.54,0.15,4.7,13.8,,10.2,3.18,1.28,,0.6,,,,,3.07,0.46,46.8,299,319,88,60,,104,17,1.6,153,28.3,97,5.6,,,,2.4,2.1,,,
MORB,blue,o,10,1,-,0.6,49.7,1.58,14.15,,,11.5,7.13,0.21,0.15,2.62,0.15,3.7,11.9,,8.6,3.07,1.1,,0.67,,,,,3.63,0.57,44.6,320,244,64,83,,95,18,1.3,96,31.6,91,4.1,,,,2.4,0.7,,,
MORB,blue,o,10,1,-,0.6,50.12,1.59,14.79,,,12.04,7.38,0.17,0.38,2.49,0.22,7.76,22.2,,13.8,3.6,1.34,,0.61,,,,,2.96,0.426,44.9,270,193,73,64,,85,17,4.5,195,27.4,122,10.4,,,,2.69,1.84,,,
MORB,blue,o,10,1,-,0.6,47.19,1.27,16.32,,,11.24,10.69,0.18,0.03,2.43,0.1,2.3,9.6,,8.1,2.67,1.12,,,,,,,2.96,0.46,40.2,222,489,,274,,80,16,0.4,138,27.2,86,1.7,,,,2.1,1.1,,,
MORB,blue,o,10,1,-,0.6,49,1.61,14.23,,,11.91,6.95,0.19,0.17,2.96,0.15,5.2,16.8,,11.3,3.55,1.33,,0.69,,,,,3.31,0.48,48.2,309,137,62.1,62,,93,18,1.7,153,30.3,103,5.6,,,,2.7,0.5,,,
MORB,blue,o,10,1,-,0.6,49.46,2.1,13.55,,,10.53,6.75,0.23,0.18,2.53,0.2,5.7,20.6,,14.4,5.14,1.58,,1.07,,,,,5.04,0.73,44,382,151,66,81,,126,21,2.2,98,46.4,143,6.8,,,,3.8,0.8,,,
MORB,blue,o,10,1,-,0.6,49.9,2.33,13.29,,,10.45,6.28,0.26,0.14,2.37,0.25,5.7,19,,15.3,5,1.77,,1.12,,,,,5.65,0.81,47.7,445,89,66,54,,137,20,1.2,109,50.5,165,4.7,,,,4.2,1.1,,,
MORB,blue,o,10,1,-,0.6,50.2,2.18,13.7,,,10.8,6.17,,0.16,2.75,,5.96,18.2,,16.7,5.24,1.73,6.42,,8.65,,5.34,,5.2,,,,,,27,,,,3.1,75,,154,,,0.106,20.4,4.3,,0.665,0.298,0.139
MORB,blue,o,10,1,-,0.6,48.9,1.9,14.4,,,11.6,7,,0.08,2.28,,3.72,12.1,,11.3,4.12,1.42,5.84,,7.39,,4.53,,4.42,,,,,,,,,,0.98,80,,,,,0.014,12.4,,,0.403,0.188,0.116
MORB,blue,o,10,1,-,0.6,49.8,2.94,13.2,,,9.55,5.86,,0.22,2.9,,7.7,23.8,,20.5,6.82,2.23,8.83,,11.1,,6.82,,6.57,,,,,,33,,,,1.97,100,,,,,0.022,20.2,,,0.357,0.466,0.267
MORB,blue,o,10,1,-,0.6,49.17,1.44,14.69,,,12.31,7.4,0.2,0.19,2.62,0.13,,,,,,,,,,,,,,,,288,287,,51,,92,17,2.1,150,27.6,94,4.8,,,,,,,,
MORB,blue,o,10,1,-,0.6,49.59,1.93,13.97,,,11.02,6.76,0.22,0.16,2.35,0.19,,,,,,,,,,,,,,,,370,193,,67,,123,18,2,95,42.7,132,7.7,,,,,,,,
MORB,blue,o,10,1,-,0.6,49.7,1.89,13.7,13.4,,11,6.74,0.21,0.18,2.69,0.18,,,,,,,,,,,,,,,,368,89.4,,50,,121,18.9,2.1,114.3,40.8,132,5.5,,,,,,,,
MORB,blue,o,10,1,-,0.6,49.5,1.22,16.2,,,12.1,8.2,,0.19,2.57,,4.66,12.33,,9.49,3.1,1.11,3.8,,4.98,,3.04,,2.89,,,,,,163,,,,3.88,135,,80,,,0.05,45.7,2.7,,0.462,0.454,0.152
MORB,blue,o,10,1,-,0.6,49.9,1.08,17.3,,,12.78,7.08,,0.18,2.45,,2.86,8.76,,7.55,2.67,1,3.41,,4.72,,2.9,,2.76,,,,,,112,,,,2.95,115,,71.9,,,0.077,12.7,2,,0.409,0.161,0.062
MORB,blue,o,10,1,-,0.6,49.4,1.65,16.7,,,11.8,6,,0.6,2.52,,13.8,29.3,,15.8,3.92,1.37,4.16,,4.63,,2.67,,2.51,,,,,,147,,,,5.8,317,,,,,0.14,120,,,1.286,1.209,0.509
MORB,blue,o,10,1,-,0.6,49.7,1.53,15.4,,,11.4,7.1,,0.1,2.29,,4.12,12.2,,10.7,3.8,1.33,5.23,,7.03,,3.98,,3.83,,,,,,78,,,,0.91,99,,,,,0.013,18,,,0.562,0.342,0.166
MORB,blue,o,10,1,-,0.6,47.33,1.3,16.91,10.23,,12.36,9.5,0.16,0.22,2.29,0.09,3.3,10.4,,8.2,3.2,1.19,3.9,0.69,,,,0.5,2.8,0.35,33,212,342,67,206,,,,4,182,22,101,4,,,42,,,,,
MORB,blue,o,10,1,-,0.6,47.99,1.26,15.18,10.65,,12.91,10.17,0.18,0.27,1.79,0.13,6.8,17.4,,12,3.1,1.11,4.3,0.62,,,,0.45,2.3,0.32,37,229,575,43,204,,,,8,150,22,84,11,,,44,,,,,
MORB,blue,o,10,1,-,0.6,48.24,3.53,10.69,19.33,,8.38,5.44,0.3,0.53,2.79,0.39,15.2,44.8,,30.7,9.9,3.02,12.5,2.09,,,,1.22,7.8,1.08,36,400,171,42,147,,,,10,133,65,280,19,,,21,,,,,
MORB,blue,o,10,1,-,0.6,48.72,1.62,13.57,12.71,,12.12,8.87,0.21,0.19,2.26,0.14,4.6,13,,9.9,3.7,1.3,4.6,0.79,,,,0.54,3.1,0.43,,,278,42,78,,,,5,122,26,100,7,,,,,,,,
MORB,blue,o,10,1,-,0.6,49.11,1.75,13.44,12.27,,11.29,8.95,0.2,0.43,2.23,0.2,11.9,31,,18.6,4.5,1.46,5.2,0.88,,,,0.59,3.5,0.48,38,283,393,42,136,,,,9,155,26,137,20,,,102,,,,,
MORB,blue,o,10,1,-,0.6,51.25,2.33,15.6,10.47,,11.95,5,0.16,0.58,3.24,0.28,12.5,34,,22.8,6.4,2.06,6.8,1.26,,,,,3.1,0.46,38,,177,70,66,,,,7,345,34,164,,,,,,,,,
MORB,blue,o,10,1,-,0.6,48.2,2.52,15.2,2.31,8.56,9.69,7.15,0.17,0.9,3.79,0.44,18.48,41.19,,,6.67,2.02,,1.17,,,,,3.68,0.54,28.8,297,196,43,113,44,97,,13.09,342,,289,,,,,5.2,,2.15,1.4881,0.4941
MORB,blue,o,10,1,-,0.6,48.66,1.69,15.43,,,11.37,7.91,0.18,0.06,2.69,0.14,2.96,10.46,1.8,10.17,3.581,1.48,5.31,,6.32,1.41,4.26,,3.79,,45,322,340,45,137,72,83,,0.48,114.7,40,115,3,,,,,,0.401,,
MORB,blue,o,10,1,-,0.6,48.8,0.74,20.1,0.69,4.82,13.1,7.2,0.16,0.06,2.18,0.07,1.95,6.5,,5.61,1.92,0.77,,,,,1.83,,1.72,,30,170,350,28,130,64,,14,3,140,21,44,,,0.019,12.4,,,0.49,,
MORB,blue,o,10,1,-,0.6,48.98,2.38,14.34,,,11.1,7.3,0.17,0.11,2.34,0.25,3.8,15,,15.8,,1.94,7.64,1.39,,,,0.9,5.62,0.92,,,226,,86,,78,23,2,129,46,138,2,,,29,4.28,0.19,0.68,0.25,
MORB,blue,o,10,1,-,0.6,49.04,1.76,16.94,1.48,7.26,11.3,7.41,0.16,0.74,2.95,0.34,11.7,26.2,,,4.08,1.44,,1.06,,,,,2.95,0.44,34.3,,243,,122,,,,9.8,240,,150,,,0.07,100,3.53,,,1.22,
MORB,blue,o,10,1,-,0.6,49.51,1.47,14.57,,,11.86,7.55,0.19,0.05,2.44,0.1,2.5,8.75,1.41,8.192,3.064,1.41,4.61,,5.77,,3.82,,3.54,,49,344,225,47,86,82,82,,0.46,96.4,37,86,2,,,,,,0.3,,
MORB,blue,o,10,1,-,0.6,49.8,2.02,14.88,1.55,10.24,10.72,6.74,0.21,0.24,2.91,0.28,3.5,16.5,1.49,8.23,3.1,1.2,,0.65,5.2,0.913,,0.412,2.8,0.411,56,400,160,35,58,80,,20,2,86,25.5,150,,,0.01241,25,,,0.49,0.19,0.08
MORB,blue,o,10,1,-,0.6,50.13,1.89,14.08,,,11.01,6.58,0.22,0.12,2.95,0.14,3.87,11.9,2.06,12.43,4.408,1.55,5.99,,7.21,1.64,4.82,,4.19,,50,389,50,59,44,60,101,,0.56,122.7,43,123,3,,,,,,0.488,,
MORB,blue,o,10,1,-,0.6,48.19,0.83,14.12,0.95,8.37,10.19,15.23,0.14,0.02,1.41,0.14,1.4,,,9.16,3.07,0.8,,,,,,,,0.35,38.9,120,930,94,245,130,,,0.39,164,29,100,,,,5.8,,,2,,
MORB,blue,o,10,1,-,0.6,48.2,1.86,16.2,,,10.57,9.08,0.16,0.38,3.1,0.28,9.46,24.9,,,4.79,1.46,,0.86,,,,,3.12,0.47,32.3,255,349,70,142,60,78,,6.9,223,,,,,,103,4,,,,0.228
MORB,blue,o,10,1,-,0.6,49.3,1.68,14.4,11.5,9.11,11.6,7.56,0.193,0.147,2.81,0.16,4.06,12.32,2.14,11.31,3.92,1.34,5.23,1.03,6.31,1.34,3.77,0.58,3.67,0.57,44.8,322,241,45,75,64,106,,,122,37,100,,,,10.91,3.07,0.22,,0.1713,0.06889
MORB,blue,o,10,1,-,0.6,49.44,1.85,14.74,12.74,,11.66,7.33,0.2,0.13,2.89,0.18,4.23,13.27,2.29,12.57,4.28,1.45,5.79,1.12,6.98,1.56,4.26,0.57,3.49,0.56,43.9,349,167,43.2,50,64,117,,,125,39.6,113,2.94,,,10.1,2.75,0.19,,,
MORB,blue,o,10,1,-,0.6,49.27,2,13.86,13.18,,11.07,7,0.2,0.05,2.97,0.2,3.92,13.24,,12.32,4.91,1.64,5.19,,6.95,,4.24,,4.49,0.69,,380,212,40,73,,,,,116,45,123,2,,,5,,,,,
MORB,blue,o,10,1,-,0.6,49.29,1.69,15.65,,,11.45,7.62,0.19,0.07,2.59,0.14,,,,8.52,3.186,,,,,,,,,,44,323,345,43,127,62,85,,0.4,97.3,39,114,2,,,,,,0.39,,
MORB,blue,o,10,1,-,0.6,49.55,2.06,15.91,,,10.97,6.92,0.17,0.62,3.33,0.25,11,28.5,,20.6,5.29,2.15,6.45,,6.57,,4.03,,3.54,0.45,,272,210,41,103,63,78,,10,287,37,155,16,,,134,,,,,
MORB,blue,o,10,1,-,0.6,49.9,1.52,14.76,11.19,,12,7.65,0.17,0.12,2.65,0.17,3.5,10.54,,9.21,2.68,1.26,4.18,,5.06,,2.67,,3.04,0.54,,339,309,40,88,,,,,121,32,91,2,,,,,,,,
MORB,blue,o,10,1,-,0.6,49.9,1.28,15.6,1.49,7.84,12.2,8.07,0.17,0.08,2.69,0.11,2.4,10,,7.7,2.4,0.92,3.7,,4.6,0.89,2.9,,2.6,0.41,,,315,43,92,,73,16,,133,28,96,,,,,,,,,
MORB,blue,o,10,1,-,0.6,50.01,1.84,16.09,9,,11.26,7.54,0.16,0.39,2.95,0.22,8.6,22.5,,15.1,4.59,1.61,4.85,,5.39,,3.14,,3.13,0.43,,37,251,39,99,,,,,231,255,163,11,,,,,,,,
MORB,blue,o,10,1,-,0.6,50.4,1.6,14.3,1.35,7.85,12.3,7.1,0.18,0.12,2.75,0.09,3.18,9.58,,9.72,3.45,1.29,4.81,0.76,5.7,,4.05,,3.4,,,,,,,,,,0.436,125,,,,,0.008,6.7,,,0.53,,
MORB,blue,o,10,1,-,0.6,50.72,1.65,14.46,,,11.71,6.58,0.2,0.06,2.47,0.09,,,,9.724,3.642,,,,,,,,,,49,383,145,42,53,43,87,,0.39,98.3,35,97,2,,,,,,0.346,,
MORB,blue,o,10,1,-,0.6,50.8,1.84,14,2.5,8.86,11.2,7.05,0.2,0.3,2.88,0.21,6.2,19,,12,3.9,1.47,4.6,,6.4,1.3,4.1,,3.5,0.57,,,199,,55,,101,17,6,141,41,135,6,,,,,,,,
MORB,blue,o,10,1,-,0.6,50.91,1.42,14.66,,,11.92,7.37,0.19,0.07,2.3,0.09,,,,8.493,3.175,,,,,,,,,,48,354,223,43,68,49,82,,0.41,97,33,84,2,,,,,,0.315,,
MORB,blue,o,10,1,-,0.6,46.63,0.83,16.16,,,11.06,11.57,0.18,0.05,1.84,0.04,,,,4.108,1.801,,,,,,,,,,35,202,595,61,346,105,71,,0.05,71,25,39,1,,,,,,0.108,,
MORB,blue,o,10,1,-,0.6,49.36,2.59,13.47,,,9.59,5.64,0.24,0.15,2.88,0.23,,,,17.67,6.213,,,,,,,,,,47,510,60,44,42,56,131,,1.98,99.67,64,178,5,,,,,,0.55,,
MORB,blue,o,10,1,-,0.6,49.51,1.34,15.65,,,12.13,8.43,0.17,0.09,2.04,0.11,,,,7.7,2.738,,,,,,,,,,44,319,391,46,132,84,79,,0.92,104.4,31,81,3,,,,,,0.254,,
MORB,blue,o,10,1,-,0.6,49.58,1.25,15.9,,,11.85,8.32,0.16,0.07,2.71,0.1,,,,7.188,2.56,,,,,,,,,,41,270,365,41,122,73,70,,0.23,98.42,30,82,2,,,,,,0.258,,
MORB,blue,o,10,1,-,0.6,49.61,1.96,13.87,,,10.82,6.69,0.21,0.23,2.68,0.19,,,,12.56,4.201,,,,,,,,,,44,390,63,46,52,76,102,,2.52,106.5,47,135,6,,,,,,0.464,,
MORB,blue,o,10,1,-,0.6,49.75,1.69,14.24,,,11.41,7.27,0.2,0.1,2.32,0.13,,,,9.024,3.302,,,,,,,,,,46,386,187,46,72,78,96,,0.57,93.17,40,102,2,,,,,,0.294,,
MORB,blue,o,10,1,-,0.6,49.76,2.1,13.77,,,10.82,6.6,0.22,0.12,2.43,0.18,,,,13.23,4.73,,,,,,,,,,49,456,206,45,70,63,112,,1.19,100.9,51,136,4,,,,,,0.436,,
MORB,blue,o,10,1,-,0.6,49.83,2.13,13.73,,,10.45,6.49,0.22,0.17,3.03,0.2,,,,10.33,3.49,,,,,,,,,,50,448,54,42,51,69,110,,3.49,112,51,153,6,,,,,,0.369,,
MORB,blue,o,10,1,-,0.6,49.88,2.12,13.83,,,10.9,6.6,0.21,0.13,2.49,0.19,,,,12.55,4.457,,,,,,,,,,47,440,201,44,66,65,111,,1.2,97.9,52,142,4,,,,,,0.454,,
MORB,blue,o,10,1,-,0.6,49.9,2.2,13.69,,,10.62,6.59,0.22,0.14,2.82,0.2,,,,14.06,5.01,,,,,,,,,,0,465,158,44,70,57,115,,1.3,113.9,53,151,4,,,,,,0.448,,
MORB,blue,o,10,1,-,0.6,49.93,1.57,14.93,,,11.64,7.68,0.18,0.19,2.39,0.15,,,,9.502,3.186,,,,,,,,,,40,321,295,43,95,73,84,,2.06,122.5,35,105,5,,,,,,0.377,,
MORB,blue,o,10,1,-,0.6,50.01,1.81,13.94,,,11.33,7.02,0.22,0.11,2.35,0.15,,,,9.522,3.468,,,,,,,,,,48,406,140,47,60,79,104,,1.01,90.12,43,112,3,,,,,,0.314,,
MORB,blue,o,10,1,-,0.6,50.13,1.78,14.11,,,11.48,7.14,0.2,0.08,2.34,0.14,,,,10.9,4.023,,,,,,,,,,45,401,229,45,81,70,95,,0.67,93.67,43,108,3,,,,,,0.338,,
MORB,blue,o,10,1,-,0.6,50.16,1.76,14.89,,,11.57,7.39,0.18,0.14,2.63,0.11,,,,11.42,4.035,,,,,,,,,,42,342,323,43,91,44,80,,0.5,119.7,37,118,3,,,,,,0.378,,
MORB,blue,o,10,1,-,0.6,50.2,1.37,14.82,,,11.75,7.76,0.18,0.08,2.97,0.12,,,,8.505,3.076,,,,,,,,,,49,309,344,40,79,70,76,,0.22,97.8,34,92,2,,,,,,0.32,,
MORB,blue,o,10,1,-,0.6,50.2,1.63,14.81,,,11.78,7.74,0.19,0.06,2.33,0.13,,,,9.195,3.423,,,,,,,,,,0,363,239,46,95,80,88,,0.44,96.63,37,93,2,,,,,,0.342,,
MORB,blue,o,10,1,-,0.6,50.33,1.32,15.18,,,12.2,8.09,0.17,0.11,2.55,0.12,,,,7.831,2.805,,,,,,,,,,0,301,347,47,102,74,77,,1.04,107,30,80,2,,,,,,0.287,,
MORB,blue,o,10,1,-,0.6,50.41,1.02,15.34,,,12.44,8.36,0.17,0.02,2,0.08,,,,5.983,2.411,,,,,,,,,,45,291,364,44,105,75,77,,0.1,75.39,28,54,1,,,,,,0.156,,
MORB,blue,o,10,1,-,0.6,50.5,1.8,13.9,,,10.92,6.8,0.21,0.12,2.48,0.15,,,,11.54,4.109,,,,,,,,,,44,403,86,45,54,67,102,,1.21,103.8,45,118,3,,,,,,0.389,,
MORB,blue,o,10,1,-,0.6,50.57,2.05,13.48,,,10.56,6.47,0.21,0.06,2.58,0.24,,,,12.05,4.607,,,,,,,,,,48,434,88,47,56,53,112,,0.51,81.68,51,121,3,,,,,,0.37,,
MORB,blue,o,10,1,-,0.6,51.21,1.85,15.23,,,9.57,5.13,0.21,0.34,3.06,0.46,,,,31.79,10.43,,,,,,,,,,39,241,161,34,52,59,129,,5.01,121.3,101,346,10,,,,,,0.954,,
MORB,blue,o,10,1,-,0.6,50.09,1.7,14.25,,,11.57,7.34,0.2,0.09,2.2,0.14,,,,10.23,3.77,,,,,,,,,,46,399,255,48,81,71,99,,0.65,93.33,41,103,2,,,,,,,,
MORB,blue,o,10,1,-,0.6,50.38,1.55,14.52,,,11.56,7.63,0.18,0.08,2.72,0.14,,,,,,,,,,,,,,,42,326,279,,81,,,,0.73,103,39,88,2,,,9,,,,,
MORB,blue,o,10,1,-,0.6,50.93,1.34,14.96,2.21,7.29,11.34,8.43,0.18,0.08,2.77,0.15,2.7,9.02,,8.6,3.11,1.22,,0.72,,,,,3.15,0.47,35.5,290,288,41.5,126,63,80,17,0.4,105,31.5,89,1.6,,,15,2.2,,0.56,,
MORB,blue,o,10,1,-,0.6,49.5,0.82,16.1,8.3,,12.1,9.39,0.14,0.05,2.28,,0.753,3.05,,4.02,1.67,0.68,2.56,,3.18,,2,,1.86,,29.4,197,368,57.8,275,59.9,68.8,,0.11,57,22.3,41.5,,,,1.9,,,,,
MORB,blue,o,10,1,-,0.6,49.68,1.57,15.44,3.2,7.44,10.8,8.27,0.19,0.29,3.27,0.15,4.16,13.1,,10.8,3.6,1.35,4.93,,5.81,,3.67,,3.42,,43,289,303,42,115,,,,1.1,145,35,112,4,,,17.1,,,,,
MORB,blue,o,10,1,-,0.6,50.32,1.08,15.92,1.56,7.55,11.94,8.25,0.17,0.14,2.34,0.11,,8.33,,7.49,2.72,1.08,4.17,,4.9,,3.2,,3.08,0.488,60,250,350,34,93,110,,18,1.53,96.3,36,65,,,,25,,,,,
MORB,blue,o,10,1,-,0.6,,1.1,,,,,,,0.2,2.8,,,10.6,,8.08,2.74,1.06,3.74,,4.38,,2.75,,2.72,0.445,50,190,400,34,110,80,,20,2.47,126,33,79,,,,27,,,,,
MORB,blue,o,10,1,-,0.6,,1.29,,,,,,,0.24,2.51,,,8.81,,7.87,2.67,1.01,3.64,,4.46,,2.8,,2.73,0.424,60,250,340,36,94,80,,20,2.71,111,37,80,,,,20,,,,,
IAB,grey,o,10,1,-,0.6,51.19,0.8,17.16,2.95,5.96,10.7,6.98,0.17,0.94,2.27,0.3,23.1,45.8,5.3,20.6,4.08,1.45,3.5,0.57,3,0.61,1.7,,2.05,0.31,41,,132,,47,,,,13,651,20,74,10,2.1,0.48,370,1.96,0.57,2.4,4.3,1.2
IAB,grey,o,10,1,-,0.6,50.9,0.7,19.4,3.5,5,10.7,5.5,0.16,1.3,2.3,0.21,21,45,,,,,,,,,,,,,,,,,24,,,,31,673,13,74,7,,,401,,,,,
IAB,grey,o,10,1,-,0.6,51.57,0.62,16.18,3.54,5.76,10.96,6.9,0.16,1.07,2.15,0.15,12.87,25.66,3.09,13.23,2.87,0.89,2.94,0.45,2.64,0.61,1.42,0.22,1.61,0.25,,304,104,30.8,39.6,130,71,,23.9,553,15.2,43.6,3.19,,0.91,280,1.21,0.167,4.67,2.38,0.77
IAB,grey,o,10,1,-,0.6,,,,,,,,,,,,23.3,50.5,,21.5,4.39,1.11,3.8,,3.17,,1.75,,1.76,0.28,,,,,,,,,44.9,508,,,,,,,,,,,
IAB,grey,o,10,1,-,0.6,48.6,0.99,16.3,3.6,5.75,12.21,6.3,0.18,1.68,2.73,0.37,42,87,,34,8.2,2.1,,0.93,,,,,2.4,0.48,35.9,287,54,37,46,106,75,,66,749,27,142,19,,,818,3.2,1.14,20,13,
IAB,grey,o,10,1,-,0.6,49.5,0.96,18.5,3.13,5.22,11.2,5.5,0.17,2.14,2.68,0.41,49.4,100,,49,8.5,2.3,,0.83,,,,,2.9,0.36,32.2,274,85,34.1,39,96,70,,81,789,27,163,23,,,1088,3.5,1.4,47,16.2,
IAB,grey,o,10,1,-,0.6,49.72,0.97,16.71,4.95,4.03,11.46,6.62,0.17,1.81,2.53,0.45,39,80,9.6,38,7.8,2,7,0.96,4.9,0.91,2.46,0.36,2.17,0.31,,259,44,33,43,,,,53,700,26,129,16,,3.7,819,3.2,0.92,16,11.1,2.88
IAB,grey,o,10,1,-,0.6,50.92,0.79,17.03,4.56,4.35,10.98,6.8,0.17,1.02,2.48,0.29,18.9,39.9,,18,3.58,1.47,,0.62,,,,,1.98,0.32,37,,27,,58,,,,20,631,20,90,12,,0.82,296,2.13,0.37,,3,1.2
IAB,grey,o,10,1,-,0.6,51.25,0.91,16,3.84,4.94,10.84,6.55,0.16,1.94,2.52,0.38,48,92,11.2,42,7.9,2,6.2,0.86,4.67,0.86,2.32,0.36,2,0.34,,265,96,33,47,,,,65,751,25,147,19,,5,958,3.4,1.18,18,17.6,3.93
IAB,grey,o,10,1,-,0.6,52.47,0.85,17.64,2.44,4.88,9.24,6.63,0.15,2.02,2.61,0.29,40,83,,31,6.1,1.7,,0.95,,,,,2.5,0.38,30.2,,226,33,64,,,,59,568,27,154,21,,,724,3.2,0.95,,13.3,
IAB,grey,o,10,1,-,0.6,49.05,0.97,17.14,4.6,4.16,11.59,5.11,0.16,2.07,3.2,0.42,50,76,,25,,,,,,,,,,,22,227,59,32,38,,,,57,520,26,145,14,,,620,,,,,
IAB,grey,o,10,1,-,0.6,50.63,,,,,,6.22,,2.16,,,49.6,88.9,,40.4,7.6,2.04,,,,,,,2.26,0.36,,,,,,,,,69,682,,,,,,,,,,,
IAB,grey,o,10,1,-,0.6,51.59,1,17.56,5.11,3.79,9.27,4.51,0.14,2.51,2.99,0.47,66,99,,29,,,,,,,,,,,18,296,42,32,29,,,,63,667,28,161,18,,,931,,,,,
IAB,grey,o,10,1,-,0.6,51.68,0.9,19.93,3.96,3.68,10.13,3.72,0.13,2.16,2.85,0.38,46,91,,27,,,,,,,,,,,17,274,12,21,19,,,,58,738,25,151,15,,,750,,,,,
IAB,grey,o,10,1,-,0.6,,,,,,,,,,,,33,57,,22,4.2,1.2,,0.49,,,,,2.3,0.35,25,,123,25,,,,,,,,,,,,,2.7,0.6,,6.7,
IAB,grey,o,10,1,-,0.6,49.43,1,,,,,,,2.18,,0.39,,,,,,,,,,,,,,,,,,,,,,,69.3,759,26.1,150.7,21.2,,,,,,,,
IAB,grey,o,10,1,-,0.6,49.13,1.02,17.06,4.18,5.09,12.21,6.25,0.17,1.65,2.3,0.45,,,,,,,,,,,,,,,,,30,,37,,,,48,720,,,18,,,,,,,7,
IAB,grey,o,10,1,-,0.6,48.1,0.82,12.75,,,12.69,8.34,0.22,2.29,2.2,0.24,27.9,48.9,,,5.6,1.7,,0.6,,,,,1.5,,39.1,,239,42.3,50,,,,53.7,1110,,81,,,1.5,556,2.3,0.4,,6.1,1.9
IAB,grey,o,10,1,-,0.6,50.84,1.46,17.19,,,10.88,4.21,0.19,0.37,1.95,0.15,45,71,,,,,,,,,,,,,48,401,22,71,16,186,115,18,6,171,36,62,1,,,121,,,,0,
IAB,grey,o,10,1,-,0.6,50.06,1.42,16.89,13.67,,11.01,4.39,0.2,0.3,1.93,0.13,,,,,,,,,,,,,,,,460,166,,49,126,116,,3,188,35,59,,,,105,,,,,
IAB,grey,o,10,1,-,0.6,51.13,1.42,17.2,13.26,,10.5,3.66,0.2,0.36,2.12,0.15,,,,,,,,,,,,,,,,378,195,,51,157,127,,3.7,187,38,63,,,,130,,,,,
IAB,grey,o,10,1,-,0.6,50.48,1.65,14.5,4.47,11.67,9.61,4.38,0.31,0.32,2.31,0.18,,,,,,,,,,,,,,,,,,,,,,,,168,,,,,,,,,,,
IAB,grey,o,10,1,-,0.6,49.67,0.72,19.15,,10.19,12.16,6.23,0.17,0.09,1.57,0.05,,17,,,,,,,,,,,,,47,314,60,,33,104,75,18,1,208,17,22,,,,56,,,,1,
IAB,grey,o,10,1,-,0.6,52.23,0.85,17.08,,,10.63,5.63,0.18,0.23,1.88,0.09,,,,,,,,,,,,,,,,339,137,,41,64,94,,0,170.5,25,45,,,,94,,,,,
IAB,grey,o,10,1,-,0.6,52.56,1.21,17.74,2.28,7.53,10.48,5.57,0.24,0.29,2.27,0.13,,,,,,,,,,,,,,,,,,,,,,,,163,,,,,,,,,,,
IAB,grey,o,10,1,-,0.6,52,1.11,15.68,,,10.14,4.81,0.22,0.21,1.98,0.06,,,,,,,,,,,,,,,,500,15,,10,127,107,,0,180,23,40,,,,78,,,,,
IAB,grey,o,10,1,-,0.6,52.59,1.5,16.88,2.41,7.9,10.83,4.91,0.26,0.54,1.63,0.08,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,,,,
